match_id,lane,winner_puuid,winner_champion,loser_puuid,loser_champion,winner_primary_style,winner_primary_selections,winner_sub_style,winner_sub_selections,winner_stat_perks,winner_items,winner_summoner_spells,loser_primary_style,loser_primary_selections,loser_sub_style,loser_sub_selections,loser_stat_perks,loser_items,loser_summoner_spells,winner_bans,loser_bans
NA1_5245408906,BOTTOM,2htEwLKylUx187ORb3INGk_nM7DGlYu1YI_BzF0cMEFNgRW1u9AEn4djcHpabT3YRBA52ZGoq9Pp_w,Caitlyn,BUCFa5dn8sqbVBUvn-CoB6Jgr3VdeeConXPHhiXaj09NRw9MOAtVw4f4M2ZSJY-w96WIG4oWaUcJaw,Nilah,8000,"[8021, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3006, 'item3': 3094, 'item4': 3035, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 7}",8000,"[8010, 9111, 9103, 8299]",8100,"[8143, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3006, 'item2': 6676, 'item3': 3031, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[21, 202, 420, 103, 11]","[19, 122, 90, 350, 420]"
NA1_5245408906,UTILITY,3jPj43niCTmPhmZpgBhyy0N5_vP2n7a7Yp4Aya13iAv6jMEk-CNwBjS0GMwBCyiMgeOkDh2oebC1tg,Lux,VCGkqt7cnbpjh-wUE1w-K2zVeO0Av8JU-by39N1fw2gRRoz0SnZjsqDYlGAwxJgJeGcRN2XjKhGz1w,Morgana,8200,"[8229, 8226, 8210, 8237]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 3118, 'item2': 3145, 'item3': 3020, 'item4': 2055, 'item5': 1052}","{'summoner1Id': 4, 'summoner2Id': 14}",8100,"[8128, 8126, 8137, 8135]",8200,"[8226, 8236]","{'defense': 5013, 'flex': 5008, 'offense': 5007}","{'item0': 3871, 'item1': 6653, 'item2': 3020, 'item3': 2508, 'item4': 3802, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}","[21, 202, 420, 103, 11]","[19, 122, 90, 350, 420]"
NA1_5245589230,TOP,lY9qBbX41_qrIj7wsURpZwdvfC49rpDjr7fGkWXhT_qXUYOOOg16bt860dirNbAVSFvyiGKrrIpUaw,Sett,q9ZMXjNq--Ne629Lw5yuFzSquqtDoImQkq5mY3J-ibOiIFyWlxo3PBddUqdL7sDvtCQ-icxQlTxGmw,Kayle,8400,"[8437, 8446, 8444, 8451]",8000,"[8299, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6631, 'item2': 3009, 'item3': 3153, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 6}",8000,"[8005, 9101, 9104, 8299]",8200,"[8236, 8234]","{'defense': 5013, 'flex': 5008, 'offense': 5008}","{'item0': 1056, 'item1': 3115, 'item2': 3100, 'item3': 3009, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[31, 233, 22, 82, 83]","[111, 101, 35, 555, -1]"
NA1_5245589230,MIDDLE,Ri1k7sg_W9xW2fCA4EG0sqe7YFdpzXL0ETFwkhGrqZx7QSlNaPHaJ0golRVMKTnskRvLEsjCKH6YlA,Camille,UZ8vklt58TeMOdf2dWktKmR-TEVT1RlyM-WnH_yBHHlbFEaN_uey0fTQ2E7n6pIP7DV-TZjAgttOVw,Mel,8400,"[8437, 8401, 8444, 8451]",8000,"[9101, 8014]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1054, 'item1': 2031, 'item2': 1001, 'item3': 3084, 'item4': 3153, 'item5': 2022}","{'summoner1Id': 12, 'summoner2Id': 4}",8200,"[8229, 8226, 8210, 8237]",8000,"[8014, 8009]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3040, 'item1': 3020, 'item2': 3802, 'item3': 1052, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[31, 233, 22, 82, 83]","[111, 101, 35, 555, -1]"
NA1_5245589230,JUNGLE,WCNLt_uNW29hEpfAPpV1WT_kt573j660XdyFQHVx3donNte4DZRYxVjGlVjdMxM7xnmkZ8yijFmTVw,Garen,bm20NDdG677LLpuxDOa3xxjbIB_iB1z603kPX_dIWPZH7X8r0eymA36UXmjfgAFuK5TOsyPw6IjWCw,Amumu,8200,"[8230, 8224, 8234, 8236]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3031, 'item1': 3046, 'item2': 3006, 'item3': 1036, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9105, 8299]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 2508, 'item1': 3068, 'item2': 3147, 'item3': 1001, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}","[31, 233, 22, 82, 83]","[111, 101, 35, 555, -1]"
NA1_5245589230,BOTTOM,ak1BgMuViL6Em1JeS4ikIL37QU_foYUFUOUkhDOnI8rwkXdKTddqaPaFzp8q63M2F7QC0ZtT18T_TQ,Vayne,RyFxeESgpt1f_j0kxiW-CS65Lvv4s-2mlKTFDmRpYJK7v5PmSDo6IB80ugqgp56AItNrinD3XER2qg,Caitlyn,8000,"[8008, 9111, 9104, 8014]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 1001, 'item2': 3124, 'item3': 3153, 'item4': 1042, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8021, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3006, 'item2': 3031, 'item3': 3134, 'item4': 1042, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[31, 233, 22, 82, 83]","[111, 101, 35, 555, -1]"
NA1_5245589230,UTILITY,fqC1Qpji006cqc3GbLyF21QSnI5kCjTOjVcv4rnpmCkoXyl2jD-SMk748gIY8amRSk3UkRlZuMW-HA,Lulu,XaLBs76yliiR8foax8_bM4u9Qk3kA0AG3ZO1zble4QR6ro5ALUF0NoZFz0wFwK3H1tBKCDa9VDOIZQ,Yuumi,8200,"[8214, 8226, 8210, 8237]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 4642, 'item1': 3870, 'item2': 3158, 'item3': 3504, 'item4': 0, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}",8200,"[8214, 8226, 8210, 8237]",8400,"[8463, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6617, 'item1': 3870, 'item2': 2055, 'item3': 3113, 'item4': 3114, 'item5': 0}","{'summoner1Id': 3, 'summoner2Id': 7}","[31, 233, 22, 82, 83]","[111, 101, 35, 555, -1]"
NA1_5245508640,TOP,fXgcUj3j66naqY8LP99AStSQoOJJiPzKdmR5NenBBd9_G9m19mE2AyaILxV43NN5OUunCzNt_ADqaA,Volibear,z810Kd4FyfBHGvwxzWuRGqbKcAdh9t6XYYXGJ1j50n_nCQpGKZIWzLgxib8LkTX9zR_Gx93L5oHLnQ,Jax,8000,"[8008, 9111, 9104, 8014]",8400,"[8444, 8453]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 6657, 'item1': 2502, 'item2': 3065, 'item3': 6665, 'item4': 1054, 'item5': 3158}","{'summoner1Id': 12, 'summoner2Id': 4}",8400,"[8437, 8463, 8473, 8451]",8000,"[8299, 9104]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3074, 'item1': 3078, 'item2': 1055, 'item3': 3153, 'item4': 3047, 'item5': 0}","{'summoner1Id': 6, 'summoner2Id': 12}","[26, 223, 35, 56, 17]","[25, 517, 800, 420, 233]"
NA1_5245508640,MIDDLE,Pg_hPJRuvWBNjSCKPv2uKBQjwpJza4a7jKUvD74xAqyPsx_NlXNl5-gmgzDwxEtIyDRIo6yAPCMglw,Yasuo,jZ1upHA4-kpXSbSrdCj3ObdAVET2edLojGiXVnO50zepZgyTFjr6krudrr958Slz02NFExXp8imzhA,Gangplank,8000,"[8008, 9101, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3046, 'item1': 3006, 'item2': 6672, 'item3': 3153, 'item4': 3033, 'item5': 6333}","{'summoner1Id': 14, 'summoner2Id': 4}",8300,"[8369, 8304, 8345, 8347]",8100,"[8135, 8141]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3031, 'item1': 3171, 'item2': 6676, 'item3': 3078, 'item4': 3036, 'item5': 1018}","{'summoner1Id': 4, 'summoner2Id': 14}","[26, 223, 35, 56, 17]","[25, 517, 800, 420, 233]"
NA1_5245508640,JUNGLE,s6LwVKiGJPb5_ZqMOdpOLFJqOOzlkfGe8s5G93h7JpfgFZAlFX-6bObHxa8qTeAPS-ysob5VoWifPg,MasterYi,T_HkpVSfaMxrDfGW9ADZo3MbhAhkfiH-oViShmeeYFD92ongupqk5mRe1jFF9C9xxPYeGcplxTraUA,Graves,8000,"[8008, 9111, 9104, 8014]",8100,"[8140, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3124, 'item1': 3153, 'item2': 3091, 'item3': 3047, 'item4': 2019, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}",8100,"[8128, 8143, 8140, 8135]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3142, 'item1': 6676, 'item2': 3033, 'item3': 3174, 'item4': 3031, 'item5': 3134}","{'summoner1Id': 11, 'summoner2Id': 4}","[26, 223, 35, 56, 17]","[25, 517, 800, 420, 233]"
NA1_5245508640,BOTTOM,cOKYR9hdbK3-1QX8-i_1vQLx9F2FIs-zj7W-OBwNJSUXhIaa-pEV2QooaWSXZ7E_KsBXjOnBCq1URQ,Jinx,E0oYcgAdfZDZQ4WK5qdxCVW_lUKUi5jrLvru6BJ37xwEsmICTWYQOQUhrZU5iVS39oYcbA9ZzK0iwg,Brand,8000,"[8008, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3085, 'item1': 3032, 'item2': 3035, 'item3': 3031, 'item4': 3006, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8100,"[8128, 8139, 8140, 8135]",8200,"[8226, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1058, 'item1': 3916, 'item2': 3175, 'item3': 3135, 'item4': 2503, 'item5': 3116}","{'summoner1Id': 14, 'summoner2Id': 4}","[26, 223, 35, 56, 17]","[25, 517, 800, 420, 233]"
NA1_5245508640,UTILITY,pq1wgQ0fp9Iwx1SV70zLnohZyYhGy-UO8NjV8uEKD3_PeTFAsI4yZfJUldXv33Ah0_05hUheAAKYYA,Lulu,lI0rakyuIUs0EQMUDb9K7KF1vFSSY6OTKVCbV9CO3QzxgI0WmWbdcb0fDokG-w9nA_ctRKP5ejBMBQ,Sion,8200,"[8214, 8226, 8210, 8237]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3870, 'item1': 3158, 'item2': 2065, 'item3': 6617, 'item4': 3504, 'item5': 3114}","{'summoner1Id': 4, 'summoner2Id': 7}",8400,"[8437, 8463, 8429, 8451]",8300,"[8352, 8347]","{'defense': 5013, 'flex': 5010, 'offense': 5007}","{'item0': 3869, 'item1': 2031, 'item2': 2502, 'item3': 3013, 'item4': 3181, 'item5': 3121}","{'summoner1Id': 12, 'summoner2Id': 6}","[26, 223, 35, 56, 17]","[25, 517, 800, 420, 233]"
NA1_5245342906,TOP,bw0GMVimTWcifM-O1hplcR217l1C7TidZI5w1oGI0ezIgLM9BZyAeuK4CzRVT3G-yZyvSr_J1mU8hw,Sion,IPGQAq61gc434nzgu6OojjeUQ5SuAq-6GeXu1tfz46aTeQWlKSg5uVqRpNUGvKqUL8fnvpJKospSFQ,Volibear,8400,"[8437, 8446, 8429, 8451]",8000,"[9105, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1083, 'item1': 3084, 'item2': 3068, 'item3': 3174, 'item4': 3075, 'item5': 1011}","{'summoner1Id': 4, 'summoner2Id': 12}",8400,"[8437, 8401, 8444, 8453]",8000,"[9105, 8299]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3084, 'item1': 2502, 'item2': 2021, 'item3': 1036, 'item4': 1036, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[202, 420, 134, 25, 90]","[157, 98, 19, 67, 517]"
NA1_5245342906,MIDDLE,q1_C-yV5Vah86wrXsy1sIPW0usliGf4u3YkUTmcK8xf9UJZgw9Nwf7gyPCZdG-RP3HZ71BlYAy5-yA,Cassiopeia,eMwVhgt-mQTlJCSEPj_9ALizrk9osyMtAYgEj9ORS7--wU7qox8XMr0vJIa570AbjVnTql4xNyNDyQ,Mel,8000,"[8010, 8009, 9105, 8299]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3040, 'item1': 6657, 'item2': 4629, 'item3': 2508, 'item4': 1052, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}",8300,"[8369, 8304, 8345, 8347]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6653, 'item1': 6655, 'item2': 3020, 'item3': 4629, 'item4': 3145, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[202, 420, 134, 25, 90]","[157, 98, 19, 67, 517]"
NA1_5245342906,JUNGLE,jrXc-vfZZfJvCbk7w0-SSGpkbp6CIX2defnJDdw8SR2FrqNLojwTCkSVE0a8AoKTD9qZXvthwdLcrQ,Darius,lGol1xF5IdX3OjDDS4S7FvDtvaiwlXKQj18JFDpEEgp785x_qXUcO7ARwi32Xs04Mmfk8vO_o6zyCg,Yorick,8200,"[8230, 8275, 8234, 8232]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3142, 'item1': 3742, 'item2': 3170, 'item3': 4401, 'item4': 3053, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9103, 8299]",8400,"[8473, 8446]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6631, 'item1': 1033, 'item2': 0, 'item3': 6653, 'item4': 3071, 'item5': 3020}","{'summoner1Id': 4, 'summoner2Id': 11}","[202, 420, 134, 25, 90]","[157, 98, 19, 67, 517]"
NA1_5245342906,BOTTOM,fdQfPUXCC7BXMFvYGna4BxFyYNZcAKF79SpgDBpXc7Xbi7v27VncdorRt0G3wEI0hidubGmqxB4JUw,Varus,4bunUq9r-TC5XtsHK1wyrj1EobMV5c_CSPi67ymPUE4ySvKCB4nA2TeI_uHKvvRBvzoZqx-jFGIrag,Tristana,8000,"[8005, 9111, 9104, 8014]",8100,"[8139, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3142, 'item2': 3171, 'item3': 6701, 'item4': 3814, 'item5': 3051}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8008, 9111, 9103, 8014]",8100,"[8135, 8143]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3033, 'item1': 6676, 'item2': 3006, 'item3': 3031, 'item4': 3153, 'item5': 3085}","{'summoner1Id': 4, 'summoner2Id': 21}","[202, 420, 134, 25, 90]","[157, 98, 19, 67, 517]"
NA1_5245342906,UTILITY,bfZGfM6qfaoUUENtu5OH0SCM6LGxK-qCVphOhSSdQPztN_mYTA-EThMMFIYcSH3Rlp-kX-uxGUQVtg,TahmKench,c5rE6fZX0oPIhS7lfH76WkvwC6lCZQys22hSTVFtYQwzEx7jTe0piqo8ylVzWgAvKfm2ymoiWvxx0Q,Rakan,8400,"[8437, 8401, 8444, 8242]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3876, 'item1': 3084, 'item2': 2502, 'item3': 3174, 'item4': 3075, 'item5': 1028}","{'summoner1Id': 4, 'summoner2Id': 14}",8400,"[8465, 8463, 8473, 8242]",8100,"[8106, 8137]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 3009, 'item2': 3190, 'item3': 3109, 'item4': 1031, 'item5': 3076}","{'summoner1Id': 4, 'summoner2Id': 3}","[202, 420, 134, 25, 90]","[157, 98, 19, 67, 517]"
NA1_5245767828,TOP,1EFP2YW6F4ba4Rv7XV-rvAyrHe_V48qmshYrNedmpX13w2lA2LwHgK_-Sa6bxxuQrBEC1rgQvy_N3A,Poppy,YIZ8XlIstgBwHOuuK3Izr8R1RwkAwm6ZTFNi4yK5Th9wNgRd5fSo0DK6BMANlpqOrS7Cuj1NSTYW8A,Jax,8400,"[8437, 8401, 8444, 8453]",8200,"[8226, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1054, 'item1': 3068, 'item2': 3076, 'item3': 3121, 'item4': 3047, 'item5': 2502}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8008, 9111, 9104, 8299]",8400,"[8473, 8242]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1054, 'item1': 3100, 'item2': 3115, 'item3': 3009, 'item4': 3108, 'item5': 3147}","{'summoner1Id': 4, 'summoner2Id': 6}","[105, 21, 17, 54, 233]","[51, 19, 157, 800, 36]"
NA1_5245767828,MIDDLE,9D4ZshvlJ6lrfiLxLWkVm0bN8pzwins2WXLJGEHz8_fceH-H6RNuimAGYZC2HliECHmu6rK9LY0grg,Taliyah,EtVpGaBiNitKuTzQ5SBYtiCPjzva3tKXv_XUZ227f-Iw5Ka98_Ve1lAq__9udQlCjV6EZAHS1h_KwA,Akshan,8100,"[8112, 8139, 8141, 8135]",8200,"[8210, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 2503, 'item1': 3175, 'item2': 3040, 'item3': 6653, 'item4': 1011, 'item5': 3089}","{'summoner1Id': 4, 'summoner2Id': 12}",8000,"[8005, 8009, 9104, 8014]",8100,"[8140, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3036, 'item1': 3087, 'item2': 3111, 'item3': 6676, 'item4': 3031, 'item5': 6670}","{'summoner1Id': 4, 'summoner2Id': 12}","[105, 21, 17, 54, 233]","[51, 19, 157, 800, 36]"
NA1_5245767828,JUNGLE,C-5DN_bA15Y1n-H4VvfaPcl8pQfvu8t3sSVFLzQf5KrPEAw5dnseLvjUU3ZQLXe6pl9Bm9iMaZQjQA,Hecarim,4z-g0r9Pvu0HW3EeIYJEwyUEqGnqxWEd9wbZkVLQplQmVOkAygPS6OGpNHCAKKzHZABQSQLdSseCuw,Nunu,8000,"[8010, 9111, 9105, 8299]",8200,"[8234, 8275]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3071, 'item1': 3171, 'item2': 6692, 'item3': 3161, 'item4': 3155, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 6}",8200,"[8230, 8275, 8234, 8232]",8000,"[9111, 9105]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3742, 'item1': 6653, 'item2': 3047, 'item3': 3110, 'item4': 3065, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}","[105, 21, 17, 54, 233]","[51, 19, 157, 800, 36]"
NA1_5245767828,BOTTOM,pRBsBDt_Dje8G4T_RkVrCkDuuKdfTgIvpvWmGcxTeUcCB29xuzMzjq84zoX_IjJmntb78OOwkfS3nQ,Tristana,WQ0ZwOWEO-vKnETTHwoIViAlILZuD9RZBxY0UOUwj3UV5KCoz4L8XBwPHqCHpa47GdlCOXzwKMIcKA,Nilah,8000,"[8008, 9111, 9104, 8014]",8100,"[8139, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3036, 'item1': 3032, 'item2': 3172, 'item3': 3026, 'item4': 6675, 'item5': 3031}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8010, 9111, 9103, 8299]",8400,"[8453, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3047, 'item1': 3031, 'item2': 3032, 'item3': 3036, 'item4': 3155, 'item5': 3133}","{'summoner1Id': 6, 'summoner2Id': 1}","[105, 21, 17, 54, 233]","[51, 19, 157, 800, 36]"
NA1_5245767828,UTILITY,lwQPKE_WaYAsJyGbrNuAnI80GZAwIRkcvvSLwA2wVSHC3uBP87MPjsezE9koPYndeB_yX4VqmW3GDA,Morgana,x1JkZI5L-kPQ9P1PjvMyDkb_hNWIBw5djv0dlHrWzygLKkG0QZiG03DaqBZNh1ab8hkVBaHYSLB9Cw,TahmKench,8100,"[8128, 8126, 8137, 8106]",8000,"[8009, 8017]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 2503, 'item2': 6653, 'item3': 4645, 'item4': 3916, 'item5': 3175}","{'summoner1Id': 4, 'summoner2Id': 14}",8400,"[8437, 8401, 8444, 8453]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3111, 'item1': 3876, 'item2': 2502, 'item3': 3211, 'item4': 1029, 'item5': 3084}","{'summoner1Id': 14, 'summoner2Id': 4}","[105, 21, 17, 54, 233]","[51, 19, 157, 800, 36]"
NA1_5244647663,TOP,xCMUm8m69QnVfJ5Fc3IdCvzcyPGYjwEfcvG9SXySn2uQ_fed-0HeJe6iV9zXyrFlEEKsjlKJRym3mg,Yone,xJBSwLenVf1Q0DRcjp4wRQ4XhrLyF5ahJngFIbTHCUtCp_FWI5iiXPpvAsR4PJyBQuANRGrxvt8mcg,Vladimir,8000,"[8008, 9101, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6672, 'item1': 3153, 'item2': 3031, 'item3': 1057, 'item4': 0, 'item5': 3174}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8230, 8275, 8210, 8236]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3089, 'item1': 3108, 'item2': 4629, 'item3': 3020, 'item4': 1052, 'item5': 1028}","{'summoner1Id': 4, 'summoner2Id': 6}","[233, 18, 157, -1, 106]","[90, 157, 350, 67, 122]"
NA1_5244647663,MIDDLE,aB3e_QzLW7VmjaUS-6egQXWSv3-9tFuZzFqv0iJyoTxauimA1f7PWue3aajjPPvJRS3E3SdHD3OjtA,Kassadin,OLB3L5M1H0F7PKfb1TnmCNAdl8EUmdrAF6mLRFZ4Oh74egQAOyaaHAT7ycQCzjrYlCfo8dbCu1B9cA,Velkoz,8100,"[8112, 8143, 8137, 8106]",8400,"[8444, 8451]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 1058, 'item1': 6657, 'item2': 3040, 'item3': 3916, 'item4': 3020, 'item5': 3118}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8229, 8226, 8210, 8237]",8000,"[9105, 8017]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 4645, 'item1': 6655, 'item2': 3020, 'item3': 2503, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[233, 18, 157, -1, 106]","[90, 157, 350, 67, 122]"
NA1_5244647663,JUNGLE,rtL9ZYptlfxnC7DsAHoi1jAn2Byw-GqFUDZ7qpsV0PlfOhOwzm3KpmqKFwAcKBYx3s_7GB-heHCa1Q,Kindred,YDbEF0SQATRSNAb__plRsdrPDuUldfhH9WHFIH8yCHJ3oEwllIgBatnUkaKu-V90XAzh74FDV63etw,Warwick,8000,"[8005, 9111, 9104, 8014]",8100,"[8135, 8143]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3078, 'item2': 3172, 'item3': 3031, 'item4': 3036, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8008, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3075, 'item1': 6631, 'item2': 2055, 'item3': 3153, 'item4': 3065, 'item5': 3006}","{'summoner1Id': 11, 'summoner2Id': 4}","[233, 18, 157, -1, 106]","[90, 157, 350, 67, 122]"
NA1_5244647663,BOTTOM,iqHK5W2z9TZRyeKT5bA_C5nNy37nPuBF_THklo09znwj5TP-f9wdvm5wFPNYOzW0IMDIrqYfPCmHPg,Mel,f_-IxtFhdbmI5_AFy-ZD5sgompn5USxReizLiwGzLSbN23lbSmvQN55a7qoE0kZkofPQI_cwRIFYGw,Sivir,8200,"[8229, 8226, 8210, 8237]",8000,"[8014, 8009]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3040, 'item1': 6655, 'item2': 3175, 'item3': 6653, 'item4': 1058, 'item5': 1058}","{'summoner1Id': 4, 'summoner2Id': 12}",8000,"[8008, 8009, 9104, 8017]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3072, 'item1': 3006, 'item2': 3508, 'item3': 3031, 'item4': 3086, 'item5': 1042}","{'summoner1Id': 21, 'summoner2Id': 4}","[233, 18, 157, -1, 106]","[90, 157, 350, 67, 122]"
NA1_5244647663,UTILITY,uwzl2eFfTBXVFE_l2b_7s5aPTo0ZCX_O0oG3xslzZaA-60UMq0lyjphmpDCmHNP7Rs1kjP8RSGnFCw,Amumu,kOyyPudW2687_r6AFFtqsMEBVbsyCl5iu-wqJzo17M5VR5BhcuD5bM5VWPVt5apg60lH-mnE-2Z1RA,Rell,8000,"[8010, 9111, 9105, 8299]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3869, 'item1': 6653, 'item2': 3068, 'item3': 2055, 'item4': 3111, 'item5': 1057}","{'summoner1Id': 3, 'summoner2Id': 4}",8400,"[8439, 8401, 8473, 8242]",8000,"[9105, 9111]","{'defense': 5001, 'flex': 5001, 'offense': 5007}","{'item0': 3876, 'item1': 3075, 'item2': 3190, 'item3': 3111, 'item4': 1057, 'item5': 1033}","{'summoner1Id': 3, 'summoner2Id': 4}","[233, 18, 157, -1, 106]","[90, 157, 350, 67, 122]"
NA1_5245382277,TOP,7_NN9TBcnTMDm6u3LloRoRk8za2SyHNl_EXhj4WktpRezjelhzdpKjByD5vG0WBQOhA-_hbe8nwagQ,Kayle,sIfTPmQzreXTGEU3mKjoUB_vlAGGKs-e1Dkw9gLTeUsvP3X4tVifBuOdFoTpfXJ16-bnNrNzNYd2lg,Teemo,8000,"[8005, 9101, 9104, 8299]",8200,"[8234, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3100, 'item1': 1052, 'item2': 3009, 'item3': 3089, 'item4': 4645, 'item5': 3115}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8014]",8200,"[8236, 8226]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4645, 'item1': 3115, 'item2': 3020, 'item3': 6653, 'item4': 3118, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}","[-1, 32, 16, 19, 711]","[360, -1, 122, 25, 800]"
